BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;5;4;11;11;0;0;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;J;Economie;Administratie;2551;LWOO Basisbg Lw Ec Admin;0;0;0;0;0;0;11;5;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;J;Economie;Economie en ondernemen;6455;LWOO BB Economie en ondernemen;0;0;0;0;8;5;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;3;27;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;3;14;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;N;Economie;Administratie;2951;VMBO Basisbg Lw Ec Admin;0;0;0;0;0;0;1;1;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;N;Economie;Economie en ondernemen;6411;VMBO BB Economie en ondernemen;0;0;0;0;0;2;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;1;3;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;2;2;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO GL lj 3-4;J;Economie;Economie en ondernemen;6475;LWOO GL Economie en ondernemen;0;0;0;0;3;3;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO GL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6675;LWOO GL Zorg en welzijn;0;0;0;0;0;3;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO GL lj 3-4;N;Economie;Economie en ondernemen;6431;VMBO GL Economie en ondernemen;0;0;0;0;1;1;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;J;Economie;Administratie;2451;LWOO Kaderbg Lw Ec Admin;0;0;0;0;0;0;6;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;J;Economie;Economie en ondernemen;6465;LWOO KB Economie en ondernemen;0;0;0;0;9;6;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;6;26;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;0;9;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;N;Economie;Administratie;2851;VMBO Kaderbg Lw Ec Admin;0;0;0;0;0;0;3;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;N;Economie;Economie en ondernemen;6421;VMBO KB Economie en ondernemen;0;0;0;0;7;3;0;0;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;1;10;0;0;0;0
17VF;02;Adams Ber. Col. Noorderlicht;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;1;5;0;0;0;0;0;0
17VF;03;locatie, Over-Y College;AMSTERDAM;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0044;Lj LWOO vb op Th/Gm Lw;16;22;8;16;0;0;0;0;0;0;0;0
17VF;03;locatie, Over-Y College;AMSTERDAM;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;2;0;0;0;0;0;0;0;0
17VF;03;locatie, Over-Y College;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;30;44;37;58;0;0;0;0;0;0;0;0
17VF;03;locatie, Over-Y College;AMSTERDAM;Noord-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;29;15;18;15;0;0;0;0
17VF;03;locatie, Over-Y College;AMSTERDAM;Noord-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;53;40;57;64;0;0;0;0
17VF;03;locatie, Over-Y College;AMSTERDAM;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;0;0;0;0;0
17VF;04;loc. Bernard Nieuwentijt Coll.;MONNICKENDAM;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0044;Lj LWOO vb op Th/Gm Lw;5;4;11;3;0;0;0;0;0;0;0;0
17VF;04;loc. Bernard Nieuwentijt Coll.;MONNICKENDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;15;9;11;16;0;0;0;0;0;0;0;0
17VF;04;loc. Bernard Nieuwentijt Coll.;MONNICKENDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;34;23;29;36;0;0;0;0;0;0;0;0
17VF;04;loc. Bernard Nieuwentijt Coll.;MONNICKENDAM;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;0;0;0;0;7;8;0;0;0;0;0;0
17VF;04;loc. Bernard Nieuwentijt Coll.;MONNICKENDAM;Noord-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;11;3;7;4;0;0;0;0
17VF;04;loc. Bernard Nieuwentijt Coll.;MONNICKENDAM;Noord-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;31;25;19;17;0;0;0;0
17VF;06;locatie, Hogelant;AMSTERDAM;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;17;3;61;24;0;0;0;0;0;0;0;0
17VF;06;locatie, Hogelant;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;4;1;20;3;0;0;0;0;0;0;0;0
17VN;01;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;8;14;0;0;0;0;0;0;0;0;0;0
17VN;01;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;13;22;49;41;0;0;0;0;0;0;0;0
17VN;01;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;3;0;0
17VN;01;Bonhoeffer College;ENSCHEDE;Overijssel;VMBO GL lj 3-4;J;Intersect. programma;Dienstverlening en producten;6975;LWOO GL Dienstverlening en producten;0;0;0;0;3;2;4;7;0;0;0;0
17VN;01;Bonhoeffer College;ENSCHEDE;Overijssel;VMBO GL lj 3-4;N;Intersect. programma;Dienstverlening en producten;6931;VMBO GL Dienstverlening en producten;0;0;0;0;45;33;28;29;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;70;85;81;83;0;0;0;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;36;60;0;0;0;0;0;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;42;44;0;0;0;0;0;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;45;41;0;0;0;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;13;10;0;0;0;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;34;53;0;0;0;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;1;7;2;5;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;36;52;40;33;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;9;37;14;31;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;6;8;19;3;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;1;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;1;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;37;60;0;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;5;13;0;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;49;47;0;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VMBO GL lj 3-4;J;Intersect. programma;Dienstverlening en producten;6975;LWOO GL Dienstverlening en producten;0;0;0;0;0;3;7;9;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VMBO GL lj 3-4;N;Intersect. programma;Dienstverlening en producten;6931;VMBO GL Dienstverlening en producten;0;0;0;0;69;80;57;61;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;0;0;6;12;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;0;0;0;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;2;0;1;0;1
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;1;1;0;0;2
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;12;19;10;20;9;17
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;0;0;1;0;0
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;12;13;4;20;3;18
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;5;9;3;14;5;6
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;12;7;17;6;10;8
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;3;7;1;4;9;5
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;0;0;0;0;1
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;0;1
17VN;05;Bonhoeffer College;ENSCHEDE;Overijssel;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;1;0;0;0
17VN;06;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;25;12;0;0;0;0;0;0;0;0;0;0
17VN;06;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;52;27;20;30;0;0;0;0;0;0;0;0
17VN;06;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;23;15;13;14;0;0;0;0;0;0;0;0
17VN;06;Bonhoeffer College;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;75;40;71;47;0;0;0;0;0;0;0;0
17VN;06;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;2;4;2;8;0;0
17VN;06;Bonhoeffer College;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;31;22;24;21;0;0
