BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;3;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;2;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;1;5;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Economie;Economie en ondernemen;6411;VMBO BB Economie en ondernemen;0;0;0;0;1;0;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;2962;VMBO Basisbg Lw Ec HA-ISP;0;0;0;0;0;0;4;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Techniek;Metaaltechniek;2912;VMBO Basisbg Lw Tech Metaal;0;0;0;0;0;0;4;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Techniek;Vakmanschapsroute Techniek;4511;VMBO BB Vakmanschapsroute Techniek Niveau-2;0;0;0;0;4;0;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Techniek;Voertuigentechniek;2914;VMBO Basisbg Lw Tech Vrtgn;0;0;0;0;0;0;1;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;1;1;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;10;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;1;7;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Economie;Economie en ondernemen;6465;LWOO KB Economie en ondernemen;0;0;0;0;0;1;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;0;0;1;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Techniek;Bouwtechniek;2411;LWOO Kaderbg Lw Tech Bouw;0;0;0;0;0;0;0;1;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Techniek;Metaaltechniek;2412;LWOO Kaderbg Lw Tech Metaal;0;0;0;0;0;0;2;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Techniek;Vakmanschapsroute Techniek;4412;LWOO KB Vakmanschapsroute Techniek Niveau-2;0;0;0;0;0;1;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;2;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;3;4;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Economie;Economie en ondernemen;6421;VMBO KB Economie en ondernemen;0;0;0;0;3;0;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;0;0;3;1;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Techniek;Metaaltechniek;2812;VMBO Kaderbg Lw Tech Metaal;0;0;0;0;0;0;6;2;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Techniek;Vakmanschapsroute Techniek;4512;VMBO KB Vakmanschapsroute Techniek Niveau-2;0;0;0;0;4;1;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Techniek;Voertuigentechniek;2814;VMBO Kaderbg Lw Tech Vrtgn;0;0;0;0;0;0;3;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;3;2;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;5;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;1;8;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;0;1;0;0;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;34;32;28;32;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;1;0;0;0;6
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;1;1;0;4;1;1
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;5;0;5;6;3;8
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;0;1;1;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;2;3;5;7;2;2
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;2;4;0;1;1;3
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;5;0;7;1;4;1
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;4;1;1;0;2;2
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;1;0;0;0
00AQ;0;Zwin College SGM;OOSTBURG;Zeeland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;1
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;2;4;4;3;0;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;0;0;1;1;0;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;44;Lj LWOO vb op Th/Gm Lw;0;1;0;0;0;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;13;Ljvb op VMBO-Th/Gm Lw;16;15;28;30;0;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;2;2;4;2;0;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;16;8;20;8;0;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;18;16;12;17;0;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;5;12;5;3;0;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;28;25;18;33;0;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;2;10;2;3;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;24;21;15;16;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;1;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;3;16;9;14;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;9;3;7;1;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;0;2;4;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;2;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;6;9;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;0;0;0;0;9;9;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;17;39;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Produceren, installeren en energie;6155;LWOO BB Produceren, installeren en energie;0;0;0;0;2;1;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3311;LWOO Basisbg Lw TB-ISP;0;0;0;0;0;0;1;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3314;LWOO Basisbg Lw LWT TB-ISP;0;0;0;0;0;0;1;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;1;1;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2631;LWOO Basisbg Lw LWT ZrgWlz Vz Alg;0;0;0;0;0;0;0;1;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;1;1;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Produceren, installeren en energie;6111;VMBO BB Produceren, installeren en energie;0;0;0;0;4;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Techniek Breed -ISP;3411;VMBO Basisbg Lw TB-ISP;0;0;0;0;0;0;6;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;2;3;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;3031;VMBO Basisbg Lw LWT ZrgWlz Vz Alg;0;0;0;0;0;0;0;1;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;1;1;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Produceren, installeren en energie;6165;LWOO KB Produceren, installeren en energie;0;0;0;0;2;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;1;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;0;3;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Produceren, installeren en energie;6121;VMBO KB Produceren, installeren en energie;0;0;0;0;16;1;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Techniek Breed -ISP;3412;VMBO Kaderbg Lw TB-ISP;0;0;0;0;0;0;13;1;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;5;8;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;3;10;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;1;0;0;0;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;48;25;41;33;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;2;0;0;1;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;2;0;0;0;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;4;3;7;6;4;2
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;5;4;0;0;0;1
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;2;0;8
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;3;3;0;3;0;3
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;0;0;0;0;1
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;9;1;3;3;0;1
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;3;1;0;0;1;0
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;6;5;3;4
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;0;4;2;0;2
00BD;0;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;4;2
00BD;2;Coenecoop College;BOSKOOP;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;5;4;6;10;0;0;0;0;0;0;0;0
00BD;2;Coenecoop College;BOSKOOP;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;6;14;12;11;0;0;0;0;0;0;0;0
00BD;2;Coenecoop College;BOSKOOP;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;4;9;0;0;0;0;0;0
00BD;2;Coenecoop College;BOSKOOP;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;10;11;0;0;0;0;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;3;11;3;7;0;0;0;0;0;0;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;16;Ljvb op VWO/HAVO/VMBO-Th/Gm Lw;55;94;71;80;0;0;0;0;0;0;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;3;9;1;9;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;19;27;8;12;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;3;6;4;8;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;5;8;4;4;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;1;2;1;1;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;4;5;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;13;18;0;0;0;0;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;15;32;0;0;0;0;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;6;13;4;4;0;0;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;30;34;17;19;0;0;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;1;1;0;0;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;2;2;0;0;0;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;6;0;0;0;2
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;6;18;10;11;5;4
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;1;9;3;2;1;4
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;9;12;9;6;7;9
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;1;0
00CB;0;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;0
00CB;1;SGM VO Vrije Schoolond;ZEIST;Utrecht;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;4;11;7;7;0;0;0;0;0;0;0;0
00CB;1;SGM VO Vrije Schoolond;ZEIST;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;16;Ljvb op VWO/HAVO/VMBO-Th/Gm Lw;36;70;42;70;0;0;0;0;0;0;0;0
00CB;1;SGM VO Vrije Schoolond;ZEIST;Utrecht;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;2;11;6;24;0;0
00CB;1;SGM VO Vrije Schoolond;ZEIST;Utrecht;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;8;7;5;2;0;0
00CB;1;SGM VO Vrije Schoolond;ZEIST;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;1;6;3;4;0;0
00CB;1;SGM VO Vrije Schoolond;ZEIST;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;3;7;9;2;0;0
00CB;1;SGM VO Vrije Schoolond;ZEIST;Utrecht;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;1;1;0;0
00CB;1;SGM VO Vrije Schoolond;ZEIST;Utrecht;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;1;0;0
